sale_id,date,day_of_week,product_name,category,size,color,quantity_sold,price (Rs.),discount (%),total_amount (Rs.),payment_method,customer_gender,age_group,store_section,invoice_id,transaction_time,sku_id
S001340,2026-08-09,Sunday,Crop Top,Tops,M,White,1,599.00,0,599.00,UPI,Female,Senior (46+),Women,INV000677,17:17:00,P11-M-WHITE
S001341,2026-08-09,Sunday,Crop Top,Tops,L,White,1,599.00,0,599.00,UPI,Female,Senior (46+),Women,INV000677,17:17:00,P11-L-WHITE
S001342,2026-08-09,Sunday,Basic Crew T-Shirt,Tops,M,Navy,2,399.00,0,798.00,Cash,Male,Adult (31-45),Men,INV000678,16:08:00,P01-M-NAVY
S001343,2026-08-09,Sunday,Graphic Tee,Tops,S,Black,1,499.00,0,499.00,Card,Other,Adult (31-45),Men,INV000679,16:05:00,P06-S-BLACK
S001344,2026-08-09,Sunday,Women Flats,Footwear,7,Beige,1,799.00,0,799.00,Card,Other,Adult (31-45),Women,INV000679,16:05:00,P32-7-BEIGE
S001345,2026-08-09,Sunday,Graphic Tee,Tops,M,White,1,499.00,0,499.00,UPI,Male,Adult (31-45),Men,INV000680,12:04:00,P06-M-WHITE
S001346,2026-08-09,Sunday,Crop Top,Tops,S,Black,1,599.00,0,599.00,UPI,Male,Adult (31-45),Women,INV000680,12:04:00,P11-S-BLACK
S001347,2026-08-09,Sunday,Belt,Accessories,34,Black,1,399.00,0,399.00,Card,Female,Young Adult (20-30),Accessories,INV000681,21:26:00,P26-34-BLACK
S001348,2026-08-09,Sunday,Chino Trousers,Bottoms,34,Beige,1,1099.00,0,1099.00,Card,Female,Young Adult (20-30),Men,INV000681,21:26:00,P04-34-BEIGE
S001349,2026-08-09,Sunday,Kids Sports Shoes,Footwear,13C,Pink,1,899.00,20,719.20,Card,Female,Young Adult (20-30),Kids,INV000681,21:26:00,P22-13C-PINK
S001350,2026-08-09,Sunday,Basic Crew T-Shirt,Tops,S,Olive,1,399.00,0,399.00,Card,Female,Adult (31-45),Men,INV000682,20:48:00,P01-S-OLIVE
S001351,2026-08-09,Sunday,Kids Denim Shorts,Bottoms,6-7Y,Black,1,599.00,0,599.00,Card,Female,Adult (31-45),Kids,INV000682,20:48:00,P16-67Y-BLACK
S001352,2026-08-09,Sunday,Slim Fit Jeans,Bottoms,30,Black,1,1299.00,0,1299.00,Card,Male,Young Adult (20-30),Men,INV000683,13:09:00,P03-30-BLACK
S001353,2026-08-10,Monday,Kids Denim Shorts,Bottoms,2-3Y,Black,1,599.00,0,599.00,Card,Male,Adult (31-45),Kids,INV000684,16:34:00,P16-23Y-BLACK
S001354,2026-08-10,Monday,Kids Cartoon Tee,Tops,6-7Y,Red,2,399.00,0,798.00,Card,Male,Adult (31-45),Kids,INV000684,16:34:00,P15-67Y-RED
S001355,2026-08-10,Monday,Denim Jeggings,Bottoms,M,Indigo,1,999.00,0,999.00,Cash,Female,Adult (31-45),Women,INV000685,20:33:00,P10-M-INDIGO
S001356,2026-08-10,Monday,Printed Top,Tops,L,White,1,699.00,0,699.00,UPI,Female,Young Adult (20-30),Women,INV000686,20:28:00,P12-L-WHITE
S001357,2026-08-10,Monday,Sneakers,Footwear,7,Grey,1,1499.00,0,1499.00,UPI,Female,Young Adult (20-30),Men,INV000686,20:28:00,P20-7-GREY
S001358,2026-08-10,Monday,Floral Kurti,Ethnic Wear,L,Green,2,1199.00,0,2398.00,UPI,Male,Adult (31-45),Women,INV000687,17:39:00,P08-L-GREEN
S001359,2026-08-10,Monday,Women Flats,Footwear,8,Beige,1,799.00,0,799.00,UPI,Male,Adult (31-45),Women,INV000687,17:39:00,P32-8-BEIGE
S001360,2026-08-10,Monday,Flip Flops,Footwear,7,Black,1,399.00,0,399.00,Card,Male,Young Adult (20-30),Men,INV000688,15:48:00,P23-7-BLACK
S001361,2026-08-10,Monday,Graphic Tee,Tops,M,White,2,499.00,0,998.00,Card,Male,Young Adult (20-30),Men,INV000688,15:48:00,P06-M-WHITE
S001362,2026-08-10,Monday,Sandals,Footwear,5,Black,1,999.00,0,999.00,UPI,Female,Adult (31-45),Women,INV000689,15:37:00,P21-5-BLACK
S001363,2026-08-10,Monday,Flip Flops,Footwear,8,Grey,1,399.00,0,399.00,Card,Female,Adult (31-45),Men,INV000690,16:47:00,P23-8-GREY
S001364,2026-08-10,Monday,Printed Top,Tops,L,Red,1,699.00,0,699.00,Card,Female,Adult (31-45),Women,INV000690,16:47:00,P12-L-RED
S001365,2026-08-10,Monday,Straight Pants,Bottoms,M,Navy,1,799.00,0,799.00,Cash,Female,Adult (31-45),Women,INV000691,21:05:00,P09-M-NAVY
S001366,2026-08-10,Monday,Basic Crew T-Shirt,Tops,XL,Black,1,399.00,0,399.00,Cash,Female,Adult (31-45),Men,INV000692,16:06:00,P01-XL-BLACK
S001367,2026-08-10,Monday,Kids Denim Shorts,Bottoms,6-7Y,Black,1,599.00,0,599.00,UPI,Male,Adult (31-45),Kids,INV000693,10:52:00,P16-67Y-BLACK
S001368,2026-08-10,Monday,Polo T-Shirt,Tops,S,Grey,1,699.00,0,699.00,UPI,Male,Adult (31-45),Men,INV000694,16:37:00,P02-S-GREY
S001369,2026-08-10,Monday,Kids Joggers,Bottoms,8-9Y,Black,1,699.00,0,699.00,UPI,Male,Adult (31-45),Kids,INV000694,16:37:00,P19-89Y-BLACK
S001370,2026-08-10,Monday,Hair Accessories Set,Accessories,OneSize,Black,1,199.00,0,199.00,Cash,Male,Young Adult (20-30),Accessories,INV000695,16:57:00,P28-ONESIZE-BLACK
S001371,2026-08-10,Monday,Chino Trousers,Bottoms,30,Navy,1,1099.00,0,1099.00,Cash,Male,Young Adult (20-30),Men,INV000695,16:57:00,P04-30-NAVY
S001372,2026-08-10,Monday,Basic Crew T-Shirt,Tops,L,Olive,1,399.00,0,399.00,UPI,Male,Teen (13-19),Men,INV000696,10:40:00,P01-L-OLIVE
S001373,2026-08-10,Monday,Printed Top,Tops,L,White,1,699.00,0,699.00,Card,Female,Young Adult (20-30),Women,INV000697,17:55:00,P12-L-WHITE
S001374,2026-08-10,Monday,Belt,Accessories,36,Black,1,399.00,0,399.00,Card,Female,Teen (13-19),Accessories,INV000698,19:57:00,P26-36-BLACK
S001375,2026-08-10,Monday,Polo T-Shirt,Tops,M,Grey,2,699.00,0,1398.00,Card,Female,Teen (13-19),Men,INV000698,19:57:00,P02-M-GREY
S001376,2026-08-10,Monday,Palazzo Kurta Set,Ethnic Wear,M,Maroon,1,1399.00,0,1399.00,UPI,Male,Adult (31-45),Women,INV000699,15:46:00,P14-M-MAROON
S001377,2026-08-10,Monday,Cotton Kurti,Ethnic Wear,S,Teal,1,999.00,0,999.00,Card,Female,Teen (13-19),Women,INV000700,16:56:00,P07-S-TEAL
S001378,2026-08-10,Monday,Formal Shirt,Tops,L,Grey,1,999.00,0,999.00,Card,Female,Young Adult (20-30),Men,INV000701,20:12:00,P05-L-GREY
S001379,2026-08-10,Monday,Kids Denim Shorts,Bottoms,6-7Y,Black,1,599.00,0,599.00,Card,Female,Young Adult (20-30),Kids,INV000701,20:12:00,P16-67Y-BLACK
S001380,2026-08-10,Monday,Basic Crew T-Shirt,Tops,M,White,1,399.00,0,399.00,Card,Male,Teen (13-19),Men,INV000702,18:57:00,P01-M-WHITE
S001381,2026-08-10,Monday,Cotton Kurti,Ethnic Wear,XL,Maroon,1,999.00,0,999.00,Card,Male,Young Adult (20-30),Women,INV000703,14:51:00,P07-XL-MAROON
S001382,2026-08-10,Monday,Formal Shirt,Tops,L,White,1,999.00,0,999.00,UPI,Male,Young Adult (20-30),Men,INV000704,11:28:00,P05-L-WHITE
S001383,2026-08-10,Monday,Cotton Kurti,Ethnic Wear,L,Maroon,1,999.00,0,999.00,UPI,Male,Young Adult (20-30),Women,INV000704,11:28:00,P07-L-MAROON
S001384,2026-08-10,Monday,Women Flats,Footwear,7,Black,1,799.00,0,799.00,Card,Male,Young Adult (20-30),Women,INV000705,15:38:00,P32-7-BLACK
S001385,2026-08-10,Monday,Crop Top,Tops,S,White,1,599.00,0,599.00,Card,Male,Young Adult (20-30),Women,INV000705,15:38:00,P11-S-WHITE
S001386,2026-08-10,Monday,Basic Crew T-Shirt,Tops,M,Navy,1,399.00,0,399.00,Card,Male,Young Adult (20-30),Men,INV000705,15:38:00,P01-M-NAVY
S001387,2026-08-10,Monday,Straight Pants,Bottoms,M,Black,1,799.00,0,799.00,Cash,Female,Adult (31-45),Women,INV000706,15:06:00,P09-M-BLACK
S001388,2026-08-10,Monday,Cotton Kurti,Ethnic Wear,L,Maroon,1,999.00,0,999.00,Cash,Female,Adult (31-45),Women,INV000706,15:06:00,P07-L-MAROON
S001389,2026-08-10,Monday,Sneakers,Footwear,8,Black,2,1499.00,0,2998.00,Card,Male,Teen (13-19),Men,INV000707,18:27:00,P20-8-BLACK
S001390,2026-08-10,Monday,Basic Crew T-Shirt,Tops,M,Olive,1,399.00,0,399.00,Card,Male,Teen (13-19),Men,INV000707,18:27:00,P01-M-OLIVE
S001391,2026-08-10,Monday,Kids Cartoon Tee,Tops,4-5Y,Blue,1,399.00,0,399.00,UPI,Female,Adult (31-45),Kids,INV000708,21:17:00,P15-45Y-BLUE
S001392,2026-08-10,Monday,Floral Kurti,Ethnic Wear,M,Pink,1,1199.00,0,1199.00,UPI,Female,Adult (31-45),Women,INV000708,21:17:00,P08-M-PINK
S001393,2026-08-10,Monday,Basic Crew T-Shirt,Tops,M,Navy,1,399.00,0,399.00,UPI,Female,Young Adult (20-30),Men,INV000709,21:03:00,P01-M-NAVY
S001394,2026-08-10,Monday,Crop Top,Tops,S,White,1,599.00,0,599.00,UPI,Female,Young Adult (20-30),Women,INV000709,21:03:00,P11-S-WHITE
S001395,2026-08-10,Monday,Denim Jeggings,Bottoms,M,Black,1,999.00,0,999.00,UPI,Female,Young Adult (20-30),Women,INV000709,21:03:00,P10-M-BLACK
S001396,2026-08-10,Monday,Kids Joggers,Bottoms,2-3Y,Navy,1,699.00,0,699.00,UPI,Female,Young Adult (20-30),Kids,INV000709,21:03:00,P19-23Y-NAVY
S001397,2026-08-10,Monday,Printed Top,Tops,M,White,1,699.00,0,699.00,Cash,Female,Teen (13-19),Women,INV000710,20:16:00,P12-M-WHITE
S001398,2026-08-10,Monday,Cotton Kurti,Ethnic Wear,M,Teal,1,999.00,0,999.00,Cash,Female,Teen (13-19),Women,INV000710,20:16:00,P07-M-TEAL
S001399,2026-08-10,Monday,Sneakers,Footwear,8,Grey,1,1499.00,0,1499.00,Cash,Female,Teen (13-19),Men,INV000710,20:16:00,P20-8-GREY
S001400,2026-08-10,Monday,Flip Flops,Footwear,10,Navy,1,399.00,0,399.00,UPI,Female,Adult (31-45),Men,INV000711,16:48:00,P23-10-NAVY
S001401,2026-08-10,Monday,Kids Sports Shoes,Footwear,11C,Black,1,899.00,0,899.00,UPI,Female,Adult (31-45),Kids,INV000711,16:48:00,P22-11C-BLACK
S001402,2026-08-10,Monday,Slim Fit Jeans,Bottoms,36,Navy,1,1299.00,0,1299.00,UPI,Female,Adult (31-45),Men,INV000711,16:48:00,P03-36-NAVY
S001403,2026-08-10,Monday,Kids Joggers,Bottoms,2-3Y,Navy,1,699.00,0,699.00,UPI,Female,Young Adult (20-30),Kids,INV000712,19:27:00,P19-23Y-NAVY
S001404,2026-08-10,Monday,Straight Pants,Bottoms,M,Navy,1,799.00,0,799.00,UPI,Female,Young Adult (20-30),Women,INV000712,19:27:00,P09-M-NAVY
S001405,2026-08-10,Monday,Crop Top,Tops,M,White,1,599.00,0,599.00,Card,Female,Young Adult (20-30),Women,INV000713,15:26:00,P11-M-WHITE
S001406,2026-08-10,Monday,Printed Top,Tops,XS,Red,1,699.00,0,699.00,Card,Female,Young Adult (20-30),Women,INV000713,15:26:00,P12-XS-RED
S001407,2026-08-10,Monday,Slim Fit Jeans,Bottoms,34,Light Blue,2,1299.00,0,2598.00,Card,Female,Young Adult (20-30),Men,INV000713,15:26:00,P03-34-LIGHTBLU
S001408,2026-08-10,Monday,Polo T-Shirt,Tops,M,Navy,1,699.00,0,699.00,Card,Female,Young Adult (20-30),Men,INV000713,15:26:00,P02-M-NAVY
S001409,2026-08-10,Monday,Straight Pants,Bottoms,S,Black,1,799.00,0,799.00,Cash,Male,Young Adult (20-30),Women,INV000714,16:46:00,P09-S-BLACK
S001410,2026-08-10,Monday,Graphic Tee,Tops,L,White,1,499.00,0,499.00,Cash,Male,Young Adult (20-30),Men,INV000714,16:46:00,P06-L-WHITE
S001411,2026-08-10,Monday,Women Flats,Footwear,4,Beige,1,799.00,0,799.00,UPI,Female,Young Adult (20-30),Women,INV000715,19:42:00,P32-4-BEIGE
S001412,2026-08-10,Monday,Basic Crew T-Shirt,Tops,S,Olive,1,399.00,0,399.00,UPI,Female,Young Adult (20-30),Men,INV000715,19:42:00,P01-S-OLIVE
S001413,2026-08-10,Monday,Printed Top,Tops,S,Red,1,699.00,0,699.00,Card,Female,Adult (31-45),Women,INV000716,12:53:00,P12-S-RED
S001414,2026-08-10,Monday,Floral Kurti,Ethnic Wear,L,Pink,1,1199.00,0,1199.00,UPI,Male,Senior (46+),Women,INV000717,19:59:00,P08-L-PINK
S001415,2026-08-10,Monday,Chino Trousers,Bottoms,30,Navy,1,1099.00,0,1099.00,UPI,Male,Senior (46+),Men,INV000717,19:59:00,P04-30-NAVY
S001416,2026-08-10,Monday,Printed Top,Tops,M,Red,1,699.00,0,699.00,Card,Female,Teen (13-19),Women,INV000718,13:43:00,P12-M-RED
S001417,2026-08-10,Monday,Straight Pants,Bottoms,S,Black,1,799.00,0,799.00,UPI,Male,Young Adult (20-30),Women,INV000719,20:13:00,P09-S-BLACK
S001418,2026-08-10,Monday,Printed Top,Tops,L,White,1,699.00,0,699.00,UPI,Male,Young Adult (20-30),Women,INV000719,20:13:00,P12-L-WHITE
S001419,2026-08-10,Monday,Formal Shirt,Tops,L,Blue,1,999.00,0,999.00,UPI,Male,Young Adult (20-30),Men,INV000719,20:13:00,P05-L-BLUE
S001420,2026-08-10,Monday,Palazzo Kurta Set,Ethnic Wear,M,Maroon,1,1399.00,0,1399.00,UPI,Female,Young Adult (20-30),Women,INV000720,19:01:00,P14-M-MAROON
S001421,2026-08-10,Monday,Floral Kurti,Ethnic Wear,M,Pink,1,1199.00,0,1199.00,UPI,Female,Young Adult (20-30),Women,INV000720,19:01:00,P08-M-PINK
S001422,2026-08-10,Monday,Straight Pants,Bottoms,M,Beige,1,799.00,0,799.00,UPI,Female,Young Adult (20-30),Women,INV000720,19:01:00,P09-M-BEIGE
S001423,2026-08-10,Monday,Straight Pants,Bottoms,M,Navy,1,799.00,0,799.00,UPI,Male,Teen (13-19),Women,INV000721,19:01:00,P09-M-NAVY
S001424,2026-08-10,Monday,Sandals,Footwear,7,Black,1,999.00,0,999.00,UPI,Male,Teen (13-19),Women,INV000721,19:01:00,P21-7-BLACK
S001425,2026-08-10,Monday,Cotton Kurti,Ethnic Wear,L,Maroon,1,999.00,0,999.00,UPI,Male,Teen (13-19),Women,INV000721,19:01:00,P07-L-MAROON
S001426,2026-08-10,Monday,Kids Lehenga Set,Ethnic Wear,6-7Y,Mint,1,1299.00,0,1299.00,Card,Female,Young Adult (20-30),Kids,INV000722,12:44:00,P18-67Y-MINT
S001427,2026-08-10,Monday,Kids Cartoon Tee,Tops,8-9Y,Red,2,399.00,0,798.00,UPI,Female,Young Adult (20-30),Kids,INV000723,13:18:00,P15-89Y-RED
S001428,2026-08-10,Monday,Palazzo Kurta Set,Ethnic Wear,L,Maroon,1,1399.00,0,1399.00,UPI,Female,Young Adult (20-30),Women,INV000723,13:18:00,P14-L-MAROON
S001429,2026-08-10,Monday,Women Flats,Footwear,8,Black,1,799.00,0,799.00,UPI,Female,Young Adult (20-30),Women,INV000723,13:18:00,P32-8-BLACK
S001430,2026-08-10,Monday,Cotton Kurti,Ethnic Wear,M,Mustard,1,999.00,0,999.00,Card,Female,Senior (46+),Women,INV000724,21:04:00,P07-M-MUSTARD
S001431,2026-08-10,Monday,Basic Crew T-Shirt,Tops,XL,White,1,399.00,0,399.00,Cash,Male,Adult (31-45),Men,INV000725,13:56:00,P01-XL-WHITE
S001432,2026-08-10,Monday,Floral Kurti,Ethnic Wear,M,Blue,1,1199.00,0,1199.00,Cash,Male,Adult (31-45),Women,INV000725,13:56:00,P08-M-BLUE
S001433,2026-08-10,Monday,Cotton Kurti,Ethnic Wear,S,Teal,1,999.00,0,999.00,UPI,Male,Young Adult (20-30),Women,INV000726,20:12:00,P07-S-TEAL
S001434,2026-08-10,Monday,Cotton Kurti,Ethnic Wear,L,Maroon,1,999.00,0,999.00,Card,Male,Adult (31-45),Women,INV000727,15:36:00,P07-L-MAROON
S001435,2026-08-10,Monday,Polo T-Shirt,Tops,M,Navy,1,699.00,0,699.00,Cash,Male,Teen (13-19),Men,INV000728,11:43:00,P02-M-NAVY
S001436,2026-08-10,Monday,Crop Top,Tops,XS,White,1,599.00,0,599.00,UPI,Female,Senior (46+),Women,INV000729,19:33:00,P11-XS-WHITE
S001437,2026-08-10,Monday,Sandals,Footwear,5,Black,1,999.00,0,999.00,Card,Male,Young Adult (20-30),Women,INV000730,18:55:00,P21-5-BLACK
S001438,2026-08-10,Monday,Graphic Tee,Tops,L,Black,1,499.00,0,499.00,UPI,Female,Teen (13-19),Men,INV000731,17:18:00,P06-L-BLACK
S001439,2026-08-10,Monday,Basic Crew T-Shirt,Tops,M,Black,1,399.00,0,399.00,UPI,Male,Teen (13-19),Men,INV000732,21:24:00,P01-M-BLACK
S001440,2026-08-10,Monday,Denim Jeggings,Bottoms,XL,Indigo,1,999.00,0,999.00,Cash,Female,Young Adult (20-30),Women,INV000733,14:35:00,P10-XL-INDIGO
S001441,2026-08-10,Monday,Basic Crew T-Shirt,Tops,L,Olive,1,399.00,0,399.00,Cash,Female,Young Adult (20-30),Men,INV000733,14:35:00,P01-L-OLIVE
S001442,2026-08-10,Monday,Anarkali Kurta Set,Ethnic Wear,S,Emerald,1,1799.00,30,1259.30,Cash,Female,Young Adult (20-30),Women,INV000733,14:35:00,P13-S-EMERALD
S001443,2026-08-10,Monday,Kids Joggers,Bottoms,4-5Y,Black,1,699.00,0,699.00,Cash,Female,Young Adult (20-30),Kids,INV000733,14:35:00,P19-45Y-BLACK
S001444,2026-08-10,Monday,Slim Fit Jeans,Bottoms,32,Light Blue,1,1299.00,0,1299.00,UPI,Female,Adult (31-45),Men,INV000734,20:04:00,P03-32-LIGHTBLU
S001445,2026-08-10,Monday,Cotton Kurti,Ethnic Wear,M,Teal,2,999.00,0,1998.00,Cash,Male,Young Adult (20-30),Women,INV000735,20:16:00,P07-M-TEAL
S001446,2026-08-10,Monday,Chino Trousers,Bottoms,34,Beige,1,1099.00,0,1099.00,UPI,Female,Adult (31-45),Men,INV000736,19:15:00,P04-34-BEIGE
S001447,2026-08-10,Monday,Cotton Kurti,Ethnic Wear,M,Maroon,1,999.00,0,999.00,UPI,Female,Adult (31-45),Women,INV000736,19:15:00,P07-M-MAROON
S001448,2026-08-10,Monday,Polo T-Shirt,Tops,XL,Grey,3,699.00,0,2097.00,UPI,Female,Adult (31-45),Men,INV000736,19:15:00,P02-XL-GREY
S001449,2026-08-10,Monday,Formal Shirt,Tops,L,Grey,1,999.00,0,999.00,UPI,Male,Young Adult (20-30),Men,INV000737,21:14:00,P05-L-GREY
S001450,2026-08-10,Monday,Kids Joggers,Bottoms,8-9Y,Black,1,699.00,0,699.00,UPI,Male,Young Adult (20-30),Kids,INV000737,21:14:00,P19-89Y-BLACK
S001451,2026-08-10,Monday,Graphic Tee,Tops,L,Red,1,499.00,0,499.00,UPI,Male,Adult (31-45),Men,INV000738,21:09:00,P06-L-RED
S001452,2026-08-10,Monday,Cotton Kurti,Ethnic Wear,XS,Maroon,1,999.00,0,999.00,UPI,Male,Adult (31-45),Women,INV000738,21:09:00,P07-XS-MAROON
S001453,2026-08-10,Monday,Slim Fit Jeans,Bottoms,34,Light Blue,1,1299.00,0,1299.00,UPI,Male,Adult (31-45),Men,INV000739,17:18:00,P03-34-LIGHTBLU
S001454,2026-08-10,Monday,Printed Top,Tops,L,Blue,1,699.00,0,699.00,Card,Male,Teen (13-19),Women,INV000740,15:40:00,P12-L-BLUE
S001455,2026-08-10,Monday,Graphic Tee,Tops,L,Black,1,499.00,0,499.00,UPI,Female,Young Adult (20-30),Men,INV000741,18:52:00,P06-L-BLACK
S001456,2026-08-10,Monday,Printed Top,Tops,S,Red,1,699.00,0,699.00,UPI,Female,Young Adult (20-30),Women,INV000741,18:52:00,P12-S-RED
S001457,2026-08-10,Monday,Kids Joggers,Bottoms,8-9Y,Navy,1,699.00,0,699.00,Cash,Female,Adult (31-45),Kids,INV000742,20:30:00,P19-89Y-NAVY
S001458,2026-08-10,Monday,Cotton Kurti,Ethnic Wear,S,Teal,1,999.00,0,999.00,Cash,Female,Adult (31-45),Women,INV000742,20:30:00,P07-S-TEAL
S001459,2026-08-10,Monday,Printed Top,Tops,S,Red,1,699.00,0,699.00,Cash,Female,Adult (31-45),Women,INV000742,20:30:00,P12-S-RED
S001460,2026-08-10,Monday,Kids Cartoon Tee,Tops,4-5Y,Yellow,1,399.00,0,399.00,Cash,Female,Adult (31-45),Kids,INV000742,20:30:00,P15-45Y-YELLOW
S001461,2026-08-10,Monday,Straight Pants,Bottoms,XS,Navy,1,799.00,0,799.00,UPI,Male,Teen (13-19),Women,INV000743,15:48:00,P09-XS-NAVY
S001462,2026-08-10,Monday,Basic Crew T-Shirt,Tops,L,Navy,1,399.00,0,399.00,UPI,Male,Teen (13-19),Men,INV000743,15:48:00,P01-L-NAVY
S001463,2026-08-11,Tuesday,Crop Top,Tops,S,White,1,599.00,10,539.10,UPI,Female,Adult (31-45),Women,INV000744,13:09:00,P11-S-WHITE
S001464,2026-08-11,Tuesday,Kids Cartoon Tee,Tops,4-5Y,Yellow,2,399.00,10,718.20,UPI,Female,Adult (31-45),Kids,INV000744,13:09:00,P15-45Y-YELLOW
S001465,2026-08-11,Tuesday,Basic Crew T-Shirt,Tops,L,White,1,399.00,10,359.10,UPI,Female,Adult (31-45),Men,INV000744,13:09:00,P01-L-WHITE
S001466,2026-08-11,Tuesday,Basic Crew T-Shirt,Tops,M,Olive,1,399.00,10,359.10,UPI,Female,Adult (31-45),Men,INV000744,13:09:00,P01-M-OLIVE
S001467,2026-08-11,Tuesday,Graphic Tee,Tops,XL,Black,1,499.00,10,449.10,Cash,Male,Teen (13-19),Men,INV000745,12:41:00,P06-XL-BLACK
S001468,2026-08-11,Tuesday,Cotton Kurti,Ethnic Wear,XL,Mustard,1,999.00,0,999.00,Cash,Male,Teen (13-19),Women,INV000745,12:41:00,P07-XL-MUSTARD
S001469,2026-08-11,Tuesday,Cap,Accessories,OneSize,Black,1,299.00,0,299.00,Cash,Male,Teen (13-19),Accessories,INV000745,12:41:00,P29-ONESIZE-BLACK
S001470,2026-08-11,Tuesday,Kids Joggers,Bottoms,4-5Y,Black,1,699.00,0,699.00,UPI,Male,Teen (13-19),Kids,INV000746,10:53:00,P19-45Y-BLACK
S001471,2026-08-11,Tuesday,Kids Sports Shoes,Footwear,11C,Blue,1,899.00,0,899.00,UPI,Male,Teen (13-19),Kids,INV000746,10:53:00,P22-11C-BLUE
S001472,2026-08-11,Tuesday,Graphic Tee,Tops,M,Red,1,499.00,10,449.10,UPI,Male,Teen (13-19),Men,INV000746,10:53:00,P06-M-RED
S001473,2026-08-11,Tuesday,Flip Flops,Footwear,10,Black,1,399.00,0,399.00,Card,Female,Teen (13-19),Men,INV000747,18:55:00,P23-10-BLACK
S001474,2026-08-11,Tuesday,Sling Bag,Accessories,OneSize,Black,1,699.00,0,699.00,Card,Female,Teen (13-19),Accessories,INV000747,18:55:00,P25-ONESIZE-BLACK
S001475,2026-08-11,Tuesday,Flip Flops,Footwear,8,Navy,1,399.00,0,399.00,Card,Female,Teen (13-19),Men,INV000747,18:55:00,P23-8-NAVY
S001476,2026-08-11,Tuesday,Crop Top,Tops,XS,Black,1,599.00,10,539.10,UPI,Female,Young Adult (20-30),Women,INV000748,18:34:00,P11-XS-BLACK
S001477,2026-08-11,Tuesday,Crop Top,Tops,M,White,1,599.00,10,539.10,UPI,Female,Young Adult (20-30),Women,INV000748,18:34:00,P11-M-WHITE
S001478,2026-08-11,Tuesday,Flip Flops,Footwear,8,Navy,1,399.00,0,399.00,UPI,Female,Adult (31-45),Men,INV000749,12:29:00,P23-8-NAVY
S001479,2026-08-11,Tuesday,Formal Shirt,Tops,M,White,2,999.00,10,1798.20,Cash,Other,Teen (13-19),Men,INV000750,20:49:00,P05-M-WHITE
S001480,2026-08-11,Tuesday,Crop Top,Tops,S,Black,1,599.00,10,539.10,Cash,Other,Teen (13-19),Women,INV000750,20:49:00,P11-S-BLACK
S001481,2026-08-11,Tuesday,Sneakers,Footwear,9,Black,1,1499.00,0,1499.00,UPI,Female,Young Adult (20-30),Men,INV000751,15:27:00,P20-9-BLACK
S001482,2026-08-11,Tuesday,Basic Crew T-Shirt,Tops,M,Olive,1,399.00,10,359.10,UPI,Female,Young Adult (20-30),Men,INV000751,15:27:00,P01-M-OLIVE
S001483,2026-08-11,Tuesday,Kids Denim Shorts,Bottoms,2-3Y,Blue,1,599.00,0,599.00,Card,Male,Adult (31-45),Kids,INV000752,14:55:00,P16-23Y-BLUE
S001484,2026-08-11,Tuesday,Graphic Tee,Tops,L,Black,2,499.00,10,898.20,Card,Male,Adult (31-45),Men,INV000752,14:55:00,P06-L-BLACK
S001485,2026-08-11,Tuesday,Printed Top,Tops,XS,Blue,1,699.00,10,629.10,Card,Male,Adult (31-45),Women,INV000752,14:55:00,P12-XS-BLUE
S001486,2026-08-11,Tuesday,Kids Ethnic Kurta Set,Ethnic Wear,2-3Y,Green,1,999.00,0,999.00,Card,Male,Adult (31-45),Kids,INV000752,14:55:00,P17-23Y-GREEN
S001487,2026-08-11,Tuesday,Graphic Tee,Tops,M,Red,1,499.00,10,449.10,UPI,Female,Young Adult (20-30),Men,INV000753,13:35:00,P06-M-RED
S001488,2026-08-11,Tuesday,Crop Top,Tops,L,Black,1,599.00,10,539.10,UPI,Female,Young Adult (20-30),Women,INV000753,13:35:00,P11-L-BLACK
S001489,2026-08-11,Tuesday,Printed Top,Tops,S,White,1,699.00,10,629.10,UPI,Female,Young Adult (20-30),Women,INV000753,13:35:00,P12-S-WHITE
S001490,2026-08-11,Tuesday,Chino Trousers,Bottoms,30,Navy,1,1099.00,0,1099.00,UPI,Female,Young Adult (20-30),Men,INV000754,17:52:00,P04-30-NAVY
S001491,2026-08-11,Tuesday,Cotton Kurti,Ethnic Wear,S,Maroon,1,999.00,0,999.00,UPI,Male,Senior (46+),Women,INV000755,14:23:00,P07-S-MAROON
S001492,2026-08-11,Tuesday,Slim Fit Jeans,Bottoms,34,Navy,1,1299.00,0,1299.00,Cash,Male,Young Adult (20-30),Men,INV000756,15:20:00,P03-34-NAVY
S001493,2026-08-11,Tuesday,Palazzo Kurta Set,Ethnic Wear,L,Teal,1,1399.00,0,1399.00,UPI,Male,Adult (31-45),Women,INV000757,19:18:00,P14-L-TEAL
S001494,2026-08-11,Tuesday,Floral Kurti,Ethnic Wear,S,Blue,1,1199.00,0,1199.00,UPI,Female,Adult (31-45),Women,INV000758,21:08:00,P08-S-BLUE
S001495,2026-08-11,Tuesday,Hair Accessories Set,Accessories,OneSize,Pink,1,199.00,0,199.00,UPI,Female,Adult (31-45),Accessories,INV000758,21:08:00,P28-ONESIZE-PINK
S001496,2026-08-11,Tuesday,Sandals,Footwear,8,Gold,1,999.00,0,999.00,UPI,Female,Adult (31-45),Women,INV000758,21:08:00,P21-8-GOLD
